929	276	2
908	133	5
839	458	5
214	154	3
894	268	3
452	96	2
729	690	2
892	54	3
269	170	2
560	89	5
892	131	4
630	111	5
423	924	4
181	1372	1
11	558	3
18	45	5
399	66	3
763	5	4
774	649	3
94	274	4
805	274	2
635	117	2
725	300	4
100	880	1
206	749	2
243	694	4
533	356	4
374	471	4
642	571	3
107	268	4
830	625	3
738	405	2
701	269	5
59	1113	4
617	413	1
397	751	3
697	328	5
606	173	5
387	265	4
426	608	4
42	219	1
751	917	2
618	195	3
774	577	2
370	209	5
194	1412	2
500	164	4
456	845	3
503	86	5
705	15	3
894	902	3
826	181	5
399	470	4
427	990	5
883	847	4
416	1048	3
251	172	5
82	826	3
650	447	3
562	504	4
90	479	5
256	86	5
752	752	3
436	367	4
48	294	3
320	100	4
889	81	4
840	606	4
455	568	4
314	1	5
773	168	5
56	238	5
326	318	5
455	241	4
344	190	5
862	180	5
85	181	4
707	1141	3
784	340	3
712	398	4
593	402	4
233	521	5
514	237	4
908	28	4
682	722	4
592	952	4
665	301	4
271	402	4
557	1244	2
275	62	3
625	50	5
665	195	3
780	202	4
814	145	2
14	845	3
886	762	5
334	537	4
516	212	4
490	289	1
62	53	2
295	843	4
194	633	3
131	1	4
870	218	4
521	324	2
912	186	3
177	243	1
867	289	5
775	300	4
279	1244	3
159	9	3
640	952	4
373	487	4
637	410	2
721	748	3
349	106	1
269	168	4
825	455	4
286	423	4
849	421	5
645	558	4
303	260	3
624	924	4
532	545	2
468	44	4
864	562	4
286	929	4
438	845	4
474	298	3
99	312	2
927	71	5
676	354	4
417	825	4
616	895	3
26	979	3
31	1020	3
756	367	4
668	97	2
411	58	3
627	651	4
561	215	3
653	164	3
655	953	3
592	833	4
615	14	5
721	984	3
460	221	4
330	588	5
336	1059	3
95	209	4
17	475	4
553	496	3
178	340	1
405	1531	1
370	493	5
301	519	4
454	73	3
305	485	2
735	756	2
711	97	4
393	1206	3
119	1166	5
109	679	3
429	150	5
531	457	1
937	126	4
322	127	4
279	461	3
698	194	4
177	200	4
295	42	3
715	713	4
634	1049	2
15	278	1
16	684	5
881	1480	2
664	367	3
906	284	4
749	31	5
864	403	5
246	895	5
284	310	3
293	504	4
617	429	3
59	371	4
327	425	3
109	1012	4
374	986	3
303	277	3
87	128	3
566	582	5
838	298	3
886	1467	5
512	191	4
868	419	3
434	1	4
159	877	3
290	199	3
646	1022	4
480	114	4
897	670	3
221	461	4
627	562	2
933	42	1
537	181	2
474	198	3
268	181	4
420	603	4
564	281	3
592	1008	4
7	171	3
458	408	5
605	531	4
358	1006	5
894	887	4
911	647	4
438	50	5
407	1028	3
401	509	4
6	357	4
545	211	3
24	427	5
234	99	5
864	132	5
527	661	5
606	127	4
645	135	5
67	105	4
560	1	4
542	194	4
659	1044	4
881	728	3
843	831	4
429	1039	5
704	662	3
222	1239	2
141	546	4
639	651	4
882	176	4
359	117	4
194	624	2
508	168	4
802	672	3
276	679	3
495	441	3
119	209	4
506	216	4
145	826	2
214	952	3
901	144	5
819	304	4
409	1159	2
82	640	3
269	1428	5
43	648	5
650	648	3
934	712	4
417	391	2
201	693	4
220	264	3
354	1101	3
928	165	5
301	735	2
608	1119	5
252	290	3
316	633	4
833	53	1
198	640	3
599	255	5
647	554	4
295	381	5
374	978	2
633	226	4
452	863	5
186	1042	5
472	472	5
631	873	2
587	890	1
405	779	1
271	466	4
397	474	5
320	278	3
345	332	1
393	1182	3
717	890	1
56	22	5
661	255	3
436	1489	2
476	748	2
24	200	5
828	702	2
632	275	3
308	472	2
254	1263	1
691	8	2
303	872	3
175	88	4
325	199	5
484	229	5
938	546	3
465	1078	2
846	288	4
689	121	5
200	768	4
617	648	3
293	216	4
532	295	5
204	45	5
222	25	3
334	1020	4
363	71	3
782	938	3
738	919	4
423	9	5
83	411	2
405	49	1
807	211	4
450	233	3
524	1456	3
735	269	3
586	72	2
300	294	3
470	458	4
682	1231	2
328	1401	2
620	588	5
417	181	3
174	122	1
908	484	4
618	1468	3
804	742	4
585	171	3
541	225	4
22	24	5
752	904	4
560	121	3
111	896	2
488	191	3
327	179	2
811	308	4
561	141	2
294	538	5
151	792	4
749	234	4
560	458	3
663	845	3
653	216	3
747	1159	2
783	876	4
712	955	2
911	357	4
22	792	4
648	473	3
215	15	3
606	655	4
333	174	5
403	237	5
387	470	3
804	366	4
276	144	5
416	396	2
653	193	4
846	398	1
451	457	2
886	233	3
94	553	3
401	385	3
425	1089	2
649	24	4
303	23	5
528	479	4
910	300	4
867	323	3
13	861	3
592	4	4
697	879	4
899	174	5
782	691	3
293	173	5
943	12	5
854	121	1
887	491	2
4	260	4
498	79	3
279	744	2
707	732	4
717	148	3
280	699	4
96	216	4
501	294	3
717	455	2
109	546	3
551	673	4
561	241	2
112	748	3
713	1176	3
343	318	5
805	664	5
15	459	5
234	566	2
786	1044	4
314	562	4
703	275	4
178	257	5
655	149	4
233	193	4
42	582	3
567	497	5
416	83	5
885	209	2
537	1011	3
246	993	3
452	204	3
286	738	5
276	230	4
666	92	3
887	121	5
6	175	4
828	531	4
537	168	4
345	117	4
347	692	4
7	623	3
492	318	5
339	79	4
151	408	5
168	819	4
751	1101	1
747	181	5
606	841	3
839	1664	1
128	404	3
69	172	5
95	229	3
262	473	2
363	150	5
777	527	4
758	393	4
881	183	4
130	901	1
617	667	2
836	216	4
820	895	2
174	147	4
82	717	1
60	180	4
472	230	5
536	8	5
389	50	5
561	475	3
919	202	3
102	94	2
642	862	4
896	789	2
344	678	2
551	1419	1
270	551	4
144	303	4
552	222	4
80	100	5
370	661	5
204	191	4
445	100	2
328	164	3
54	268	5
13	691	4
416	1478	2
25	79	4
54	325	3
919	285	5
14	124	5
844	1474	4
542	420	3
387	1166	3
92	993	4
401	294	1
401	199	3
291	427	4
456	484	4
429	504	3
693	432	4
293	480	5
432	250	1
863	690	4
292	419	4
916	48	5
459	230	4
378	735	4
459	271	4
838	945	4
501	124	4
729	751	3
7	681	1
861	286	4
317	264	4
296	7	5
115	969	1
385	1071	4
601	210	4
178	427	5
315	55	5
59	367	4
406	368	2
889	1152	3
933	385	3
749	418	5
382	183	3
346	977	3
582	118	2
95	182	2
236	196	1
488	180	2
940	183	3
303	386	4
339	234	4
532	38	3
264	844	1
901	287	3
92	363	3
250	71	5
712	99	4
346	168	4
214	531	4
608	514	5
367	760	4
244	246	5
813	690	4
914	402	5
313	415	2
650	603	4
182	222	3
846	231	2
553	423	3
197	258	4
666	956	4
387	218	3
883	48	4
659	294	4
316	83	4
749	231	4
664	655	3
234	1186	4
273	311	4
879	118	3
507	750	5
336	1041	2
95	43	2
6	81	4
416	628	4
846	1540	3
868	155	2
232	655	4
181	369	3
188	357	4
710	603	4
715	227	3
291	1067	4
535	32	3
298	546	3
110	69	4
577	200	3
913	96	5
878	588	2
666	222	3
804	141	3
871	269	3
632	475	3
92	229	3
650	429	4
310	294	1
843	665	3
345	28	3
373	22	5
690	663	4
372	635	5
6	174	4
682	1221	3
7	177	4
848	755	5
444	751	4
14	655	5
308	485	3
640	428	5
629	284	4
421	208	2
313	430	5
301	66	4
786	102	4
189	1098	4
293	2	3
149	678	2
2	289	3
10	463	4
736	533	3
72	134	5
437	1134	4
84	12	5
635	1025	2
236	546	4
639	382	2
423	879	3
908	732	3
717	260	1
109	79	5
416	546	3
44	200	4
346	157	3
426	481	5
753	673	1
144	942	4
889	1006	4
102	96	3
769	222	4
194	511	4
684	111	4
469	153	4
663	210	3
537	733	3
174	1	3
654	249	5
417	173	5
301	411	1
686	1184	1
923	713	5
180	785	4
643	173	4
514	137	3
599	282	5
880	298	4
848	132	5
399	1314	3
474	566	5
303	325	1
305	91	2
336	734	1
448	307	2
449	137	5
374	369	1
211	64	3
184	738	3
893	358	2
916	427	4
144	328	3
804	181	5
458	283	5
535	181	4
788	302	4
22	998	1
753	304	4
524	748	2
659	153	4
406	923	3
1	107	4
42	410	3
58	1006	2
749	141	4
450	908	1
682	802	2
387	511	3
303	182	5
38	218	3
823	684	4
352	195	4
758	319	4
122	511	5
256	161	5
361	275	4
288	593	2
9	690	1
680	24	4
270	928	4
724	349	2
908	50	4
429	845	4
748	408	5
588	230	1
697	125	3
280	157	3
589	327	3
655	297	4
493	546	5
579	69	2
174	158	2
667	79	3
94	411	3
686	528	5
178	280	4
435	53	3
734	82	4
352	431	2
130	929	4
559	94	3
643	153	4
887	172	5
896	201	3
834	313	5
896	482	3
7	79	4
744	483	4
105	271	2
655	939	3
435	386	4
17	126	4
331	467	3
221	566	3
373	380	4
7	97	5
234	661	5
221	940	4
682	56	4
13	224	4
100	268	3
5	176	3
249	1073	4
393	396	1
378	233	2
148	127	1
896	209	3
936	845	4
184	1195	3
332	225	3
524	578	5
533	174	4
219	568	1
777	42	5
450	725	3
276	44	3
897	97	5
347	127	5
889	676	2
756	399	2
229	258	2
921	276	1
311	775	3
1	219	1
758	342	4
867	1065	5
145	393	5
189	855	3
690	204	3
437	402	2
880	578	3
128	425	5
74	508	4
523	382	5
314	983	4
109	12	4
160	32	5
69	117	4
234	222	3
44	90	2
472	386	5
939	1023	4
264	367	4
184	70	4
483	257	2
13	483	5
264	200	5
218	1073	5
130	1079	3
472	49	5
928	358	5
272	521	5
407	153	4
797	328	2
672	515	5
94	172	4
505	127	1
750	300	3
268	364	3
332	148	5
497	300	3
388	569	5
190	258	3
643	129	5
312	23	4
378	696	3
545	28	4
307	431	4
716	340	3
223	535	3
837	222	3
479	358	1
678	275	2
323	180	5
886	1228	2
795	739	1
533	550	4
648	1060	2
374	4	2
835	527	4
243	531	4
894	283	3
627	578	3
632	233	3
474	318	5
115	282	4
896	235	1
269	82	2
263	432	2
452	443	5
639	661	4
401	83	4
794	238	5
541	173	5
422	237	4
886	943	3
189	512	4
293	1311	3
279	396	3
94	204	4
653	177	3
425	53	4
746	144	5
828	331	4
497	719	3
162	628	4
524	570	4
207	282	4
112	302	4
642	447	4
374	280	3
881	106	4
14	14	3
334	1133	4
770	596	4
337	520	5
178	100	4
487	144	5
327	186	2
472	763	4
387	731	1
289	815	3
592	268	5
709	939	4
542	56	5
864	735	5
4	301	5
193	237	4
822	95	4
286	186	5
130	335	3
523	451	5
429	114	5
387	4	3
936	253	5
889	742	3
276	386	3
110	684	4
378	443	4
601	91	5
60	404	3
848	435	3
862	132	5
353	313	5
276	215	4
312	214	3
217	174	3
720	1176	5
648	288	4
753	483	5
354	732	2
710	12	4
425	319	1
301	201	4
433	300	3
815	226	3
919	305	4
642	401	4
421	164	4
534	125	3
592	898	2
507	250	5
642	485	5
103	294	4
838	419	5
85	710	2
360	286	5
346	300	5
901	94	4
474	515	5
79	902	3
891	126	5
90	174	5
116	1013	3
110	96	4
543	239	2
493	134	3
13	448	1
118	180	5
411	210	5
618	68	3
271	546	2
141	930	4
435	845	3
44	737	1
329	12	4
835	143	5
389	79	4
937	864	3
469	215	4
921	728	3
266	276	3
387	113	4
419	212	1
83	409	4
222	422	2
411	22	4
653	208	3
119	1197	4
701	312	3
181	117	2
361	216	5
688	678	5
932	675	4
605	124	3
474	98	5
721	322	4
57	281	4
934	212	4
224	528	3
268	241	3
169	260	1
699	129	4
479	258	5
389	423	5
665	7	4
435	109	4
438	252	4
43	699	4
796	186	3
286	734	2
190	685	3
410	882	3
506	1407	2
75	546	3
698	131	4
448	292	4
255	405	4
585	1009	5
759	50	4
854	1013	1
522	179	5
116	325	3
87	367	4
250	474	5
846	614	5
92	149	3
222	67	4
66	300	5
228	651	4
644	300	5
378	203	4
158	83	5
645	184	3
53	100	5
767	28	4
189	638	5
602	343	2
919	250	3
676	315	4
346	195	5
478	403	2
847	258	5
450	191	5
349	1117	3
318	941	4
894	125	3
347	95	4
109	100	4
63	323	1
704	58	3
642	951	3
561	1529	3
624	879	3
825	298	5
422	53	4
470	285	3
699	831	2
599	245	3
666	429	5
606	82	5
200	230	5
613	127	4
437	196	4
462	237	5
458	191	5
889	174	4
269	211	4
534	331	4
291	563	3
766	568	2
799	292	4
102	732	3
897	523	5
94	652	4
299	303	3
881	117	5
13	779	3
566	144	3
65	9	5
313	849	3
894	339	4
891	756	4
314	535	4
224	223	3
281	271	5
749	633	4
901	8	3
840	645	3
447	200	3
650	472	3
912	661	2
899	724	5
686	79	4
532	1300	3
487	1217	3
780	210	5
606	410	3
405	904	1
223	1016	5
159	871	4
295	743	4
116	331	3
474	416	4
406	664	2
369	50	5
835	632	5
455	204	4
286	57	5
138	603	4
92	531	4
566	204	3
94	392	3
862	978	3
852	678	3
790	546	1
763	13	3
514	181	4
847	1012	1
222	436	4
303	391	1
422	325	2
345	51	5
937	268	1
435	188	4
472	120	5
382	23	5
345	312	3
456	581	3
417	257	3
407	569	3
239	1115	2
561	504	3
748	79	4
445	295	1
903	746	2
373	317	4
864	12	5
426	50	4
64	232	2
923	257	5
449	1005	5
381	50	5
793	1	4
308	511	5
559	523	4
627	720	2
279	4	4
856	328	3
313	657	4
234	515	5
74	326	4
846	55	5
64	32	1
206	346	5
868	142	1
606	530	4
882	56	4
665	15	4
727	154	3
263	419	5
422	258	4
200	179	4
567	306	3
49	531	3
281	294	3
753	179	2
283	288	2
551	226	5
883	20	4
869	1382	3
7	223	5
287	117	5
327	273	2
927	1178	2
806	156	4
99	345	3
788	65	4
13	82	2
519	313	5
325	115	3
372	264	4
62	196	4
658	276	4
429	190	5
823	715	5
102	2	2
652	879	3
189	1005	4
435	358	4
833	443	3
308	616	2
795	17	2
712	204	4
214	50	3
848	483	5
690	12	4
271	186	4
328	661	5
102	396	2
66	281	4
284	877	2
834	294	3
537	480	4
928	288	3
135	33	3
919	458	2
188	28	3
560	7	3
140	880	4
543	709	3
151	228	5
372	262	4
15	237	3
525	1012	3
479	261	1
608	134	3
864	222	4
890	443	4
18	704	3
650	155	2
266	325	1
577	468	3
276	66	3
642	1023	3
684	98	4
196	306	4
698	210	5
632	684	5
42	845	5
274	211	5
815	158	2
391	100	4
690	121	3
816	271	4
7	529	2
758	496	3
524	322	4
22	222	4
642	470	4
715	208	3
373	170	5
303	326	2
897	849	4
8	187	4
712	388	3
296	292	5
297	864	3
128	14	5
77	97	2
746	523	3
487	546	3
437	265	3
707	303	3
129	268	1
828	301	2
347	699	1
126	272	3
500	1069	4
211	199	5
493	1013	1
57	121	4
265	50	2
222	176	4
639	716	1
380	1404	2
379	52	4
643	5	3
731	237	4
667	131	5
94	77	3
504	162	4
295	102	4
870	378	3
665	215	2
880	307	4
94	556	3
49	789	4
13	855	4
426	519	4
49	71	3
239	612	5
551	1220	5
798	819	3
499	117	3
363	616	3
558	14	4
425	338	1
823	159	3
411	88	3
653	111	2
327	507	4
64	333	3
934	423	3
724	289	1
844	210	4
472	235	5
201	285	4
653	333	5
620	98	4
655	228	3
655	594	3
2	13	4
665	50	4
911	143	5
540	455	4
899	746	4
255	121	2
291	578	4
532	431	5
314	1028	3
478	616	4
921	196	5
254	265	3
487	1209	4
867	528	4
588	62	2
851	818	2
575	322	3
330	15	5
231	252	4
537	346	3
747	502	5
711	483	5
642	402	4
867	474	5
796	707	3
163	97	4
325	319	3
178	469	3
805	99	2
63	408	4
833	172	2
394	651	4
352	79	4
938	928	5
115	431	4
749	1041	4
727	578	3
474	274	3
184	716	3
643	1215	3
464	515	5
147	751	2
587	358	3
749	271	5
290	685	3
500	425	4
11	750	5
826	576	4
591	357	5
269	508	4
385	405	2
881	216	4
378	1180	3
919	1114	3
416	140	4
630	255	5
476	328	4
852	841	4
339	127	5
833	176	2
663	121	4
314	73	4
156	11	2
541	73	4
189	656	4
870	181	4
934	96	4
189	532	4
566	763	4
917	255	3
99	780	5
62	1016	4
345	535	3
13	273	3
59	151	5
62	708	3
489	890	5
160	4	4
530	196	5
800	257	4
659	58	4
690	396	2
278	306	5
830	566	3
234	93	3
437	482	5
605	14	5
246	802	1
10	319	3
890	480	5
331	1141	3
328	187	4
658	192	4
138	111	4
939	508	5
835	205	3
934	1449	5
588	475	2
943	281	4
524	95	3
796	121	5
379	339	3
249	684	4
763	12	5
457	287	4
334	899	4
280	655	3
562	720	4
174	937	5
327	435	4
200	622	3
257	57	5
595	508	5
95	179	3
188	77	4
803	683	1
543	742	3
560	756	2
342	1014	1
389	109	3
912	154	4
537	172	3
504	972	3
92	218	4
7	423	5
555	89	4
630	471	4
938	1013	2
810	294	5
828	325	2
655	55	2
145	109	4
371	50	4
459	134	3
908	479	4
442	928	3
724	245	2
405	1021	1
859	955	5
493	333	4
342	723	3
648	275	5
807	720	4
694	530	5
152	451	5
301	239	2
551	302	3
94	143	4
328	510	5
601	15	1
14	25	2
450	514	5
666	211	4
411	186	5
893	125	3
622	1407	1
423	1134	4
669	898	1
318	66	4
373	153	5
206	900	1
537	1197	3
606	180	4
543	175	3
586	203	3
532	915	4
413	302	2
760	162	3
514	15	4
457	747	4
389	191	5
436	217	4
748	318	5
376	328	3
181	1367	2
139	268	4
880	1002	3
792	844	4
299	32	3
521	31	3
303	132	5
727	1035	2
579	1047	3
285	902	4
236	526	3
378	1523	2
653	153	2
450	751	5
363	429	5
294	282	3
608	507	3
693	504	5
769	405	2
29	332	4
339	56	5
823	732	5
625	584	3
790	825	3
887	597	5
907	713	5
44	228	5
420	285	5
409	1020	5
807	570	4
607	498	4
870	579	2
70	482	4
749	94	5
546	118	5
719	468	3
233	8	3
29	270	4
593	775	3
86	888	4
712	51	3
846	622	4
870	480	5
301	231	2
776	441	2
795	80	3
174	155	4
682	781	2
83	338	4
823	187	5
92	294	3
200	609	3
533	603	4
177	1218	4
90	505	5
363	42	2
308	218	5
361	934	3
588	365	5
303	653	4
45	596	3
236	750	5
330	168	3
13	765	2
500	44	1
437	66	3
705	550	2
707	696	4
125	732	4
486	685	3
262	288	3
138	318	5
482	328	4
591	435	4
308	148	3
193	328	3
325	135	5
870	219	2
200	892	4
318	208	4
607	86	4
13	403	2
197	665	4
207	284	3
422	323	3
378	91	3
697	628	4
655	1639	4
472	191	5
65	471	4
894	1379	4
94	402	4
296	652	4
116	294	2
183	94	3
903	106	2
470	137	3
405	1271	2
234	606	5
531	323	5
805	393	3
749	731	3
269	922	5
239	497	4
301	73	4
788	326	4
85	268	4
290	167	2
653	973	2
886	96	3
782	344	3
758	482	5
804	222	5
354	435	4
128	268	3
46	328	4
650	69	2
645	518	5
582	748	3
453	158	2
58	584	5
325	164	1
738	930	3
622	156	5
203	258	3
870	499	4
639	949	3
900	124	4
125	357	3
47	301	4
60	163	4
484	38	4
564	345	4
66	9	4
149	258	3
393	1049	4
864	789	4
600	403	3
881	392	5
315	203	3
149	337	2
875	461	4
560	498	4
244	232	4
533	228	4
347	286	3
747	844	4
429	550	3
846	1055	3
889	831	2
788	729	4
83	161	4
486	818	3
579	676	3
130	305	4
90	1097	4
305	486	5
94	23	5
355	324	4
581	275	3
303	491	4
125	83	4
638	514	2
279	186	5
56	559	4
167	381	5
776	816	2
13	450	3
217	258	1
332	240	4
579	179	3
751	227	4
399	276	3
788	983	3
758	526	4
405	667	1
805	549	3
303	286	5
334	210	3
210	393	3
629	392	4
457	127	5
747	187	5
760	1037	5
339	479	5
883	713	3
299	23	4
325	269	4
773	53	3
472	834	3
102	265	3
838	223	3
617	219	4
841	892	3
276	709	4
429	739	3
268	143	2
533	205	5
504	699	4
303	164	4
889	300	3
251	183	5
104	270	4
570	358	2
877	228	4
276	1416	3
704	1454	3
545	566	4
497	204	3
575	483	3
901	250	3
197	344	4
174	763	1
226	405	4
559	347	3
924	258	3
408	294	5
849	234	5
145	333	2
497	145	4
542	411	4
425	227	4
374	77	5
405	1408	1
303	582	4
843	179	4
804	50	4
249	930	2
472	202	5
889	73	3
619	121	5
593	173	5
83	393	5
528	82	4
454	97	4
435	697	4
543	161	4
141	1028	4
605	873	3
557	12	5
634	221	1
267	227	3
184	170	5
405	404	4
190	15	4
299	354	4
707	12	3
318	628	4
836	238	4
342	1167	1
864	722	2
916	97	4
303	1095	2
312	485	4
545	633	3
592	813	4
307	401	1
303	124	4
561	469	4
699	221	4
380	708	3
846	578	3
707	735	4
120	50	4
828	14	4
222	132	2
268	1303	1
669	355	2
269	462	3
305	100	3
679	727	4
102	809	3
796	333	5
251	1	4
83	245	2
632	172	5
788	572	3
833	483	4
138	487	3
141	147	4
864	25	4
154	135	5
879	127	5
85	732	3
930	240	1
271	31	4
276	239	4
235	85	4
940	651	4
484	111	4
6	478	4
659	476	3
552	405	3
280	159	4
38	188	2
553	478	4
537	184	3
915	1038	2
689	258	5
327	11	4
391	458	4
775	270	2
296	98	5
340	199	5
296	508	5
528	181	5
25	419	4
705	827	4
181	325	2
748	64	4
218	273	4
683	56	5
328	97	3
553	134	4
87	183	4
776	145	2
145	1057	1
22	208	5
590	126	5
724	352	1
773	427	3
234	1010	2
104	324	1
383	639	4
928	168	5
363	24	3
843	172	3
109	282	3
222	1059	1
57	100	5
303	421	4
747	316	4
883	59	5
449	213	3
233	249	5
943	73	3
633	28	4
295	378	4
548	181	4
379	686	4
499	272	5
144	1284	3
299	588	4
422	558	4
13	520	4
273	338	3
276	147	4
303	161	5
886	177	4
577	393	4
593	597	2
618	723	3
640	720	3
269	417	2
16	480	5
269	346	2
886	10	3
555	150	4
881	849	2
655	533	2
85	1075	3
609	908	1
398	203	4
244	148	2
85	108	2
495	147	5
119	831	2
660	636	2
551	455	1
781	232	3
416	179	2
556	340	5
192	1265	3
397	108	4
726	409	3
457	216	5
193	121	3
14	588	4
933	97	2
30	50	3
94	355	2
244	167	3
586	379	4
870	333	3
523	634	5
671	174	5
128	83	5
758	1244	3
422	270	3
385	502	3
561	226	1
380	89	5
537	419	2
173	245	4
936	252	2
527	64	3
766	607	1
416	276	3
886	227	3
135	203	4
398	715	2
535	237	4
823	8	5
312	528	5
43	168	4
655	332	3
883	342	4
517	284	2
15	864	4
16	12	5
405	212	1
435	321	3
431	286	4
311	230	5
493	168	5
298	483	5
394	154	3
770	333	5
394	393	4
345	126	5
524	1154	1
332	172	5
286	336	5
932	133	4
399	774	3
424	304	4
481	181	5
95	96	4
181	336	2
510	258	4
326	205	4
24	288	3
554	692	4
135	228	4
220	288	5
655	1005	4
160	126	3
258	289	2
782	1258	2
298	132	5
301	54	3
553	378	3
618	506	4
724	338	3
574	300	4
804	139	3
721	655	2
280	210	2
270	164	5
551	76	4
703	9	2
796	196	5
305	735	4
200	580	2
318	127	5
883	257	5
297	275	5
924	896	4
485	345	1
717	117	4
666	70	4
153	64	5
306	286	4
828	1062	4
665	147	4
648	83	4
640	1244	3
883	96	4
336	407	1
233	187	4
334	810	3
647	993	4
191	270	3
436	133	3
488	468	5
589	310	5
46	313	5
273	316	4
551	1518	4
727	510	4
419	275	5
756	178	5
487	679	2
307	172	5
449	475	5
452	180	4
18	515	5
374	237	5
892	663	5
405	443	4
912	28	4
189	1021	5
465	32	3
606	729	4
627	679	3
524	1560	4
380	151	4
779	111	4
896	80	2
932	636	3
59	742	3
21	9	5
276	264	3
643	385	3
862	271	5
659	131	4
682	862	1
308	194	5
214	13	3
514	70	5
655	855	3
606	748	3
588	99	5
222	783	2
276	375	1
118	436	5
303	651	5
508	132	5
37	546	3
27	930	2
885	405	4
238	252	3
488	228	4
401	566	5
747	466	3
766	197	3
344	496	4
871	96	5
321	357	4
276	546	3
56	189	4
650	1474	3
447	17	3
393	693	3
429	944	3
821	742	4
833	288	2
118	853	5
497	403	3
21	406	1
650	177	2
837	250	2
512	56	5
553	131	5
551	552	3
586	410	3
484	451	4
244	52	4
430	98	5
851	266	3
234	1	3
532	761	4
407	400	1
40	343	1
308	432	4
128	496	5
846	388	3
92	102	2
411	566	4
168	295	4
653	1620	2
889	659	4
687	879	3
43	102	4
181	1288	1
535	152	4
932	462	4
295	65	5
256	986	5
401	162	5
724	893	3
261	304	3
42	136	4
429	405	3
128	378	5
617	136	3
210	40	3
92	233	3
542	238	4
73	179	5
910	125	3
499	514	5
21	56	5
308	17	4
437	70	3
746	68	4
519	346	4
561	928	2
833	401	2
400	343	4
241	750	5
488	419	3
64	476	1
530	64	5
899	173	3
764	286	4
653	1012	4
334	142	3
393	241	4
99	22	5
922	175	3
832	288	3
271	239	3
417	421	4
387	28	5
145	665	5
571	32	2
642	97	4
697	886	5
539	58	3
217	761	4
368	441	3
625	484	4
59	612	3
185	275	4
131	9	5
614	1009	3
773	887	2
24	92	5
806	70	2
207	1226	2
5	99	3
217	576	1
499	205	5
640	461	4
409	135	5
682	77	3
464	293	5
887	1079	1
763	159	3
334	449	3
174	781	4
177	203	4
457	234	5
609	243	1
308	378	3
463	952	1
650	491	3
394	176	5
13	778	3
885	568	4
213	568	4
275	28	4
795	931	2
588	204	5
682	551	2
653	1207	1
38	452	5
821	161	4
271	602	3
17	137	4
749	157	3
85	521	3
301	51	4
63	1007	5
542	132	3
551	384	1
654	222	5
286	1	4
94	562	3
562	480	4
116	248	3
316	487	3
327	288	4
805	425	5
503	97	4
864	801	3
207	742	4
330	729	5
279	1181	4
405	208	5
648	384	4
160	1019	5
279	679	4
740	873	2
334	304	3
610	162	5
422	100	4
538	215	5
772	272	5
57	258	5
343	568	1
790	1471	2
223	749	4
922	216	3
788	433	2
305	174	3
533	684	4
538	318	5
917	328	2
495	679	3
543	169	4
181	763	1
930	274	4
108	740	3
537	117	2
840	428	4
198	204	3
476	1188	2
10	461	3
606	83	5
380	750	4
469	136	4
865	919	5
592	137	5
773	710	3
921	538	4
604	184	3
1	168	5
664	427	4
327	281	3
243	736	4
796	607	4
367	413	4
623	66	4
413	307	2
911	480	4
125	734	3
363	737	1
393	449	2
339	403	3
660	106	2
746	506	3
482	50	4
533	443	3
53	748	2
774	234	2
56	443	4
682	941	4
120	127	4
529	260	4
159	273	5
524	1268	3
666	436	3
924	2	3
597	688	4
868	117	2
486	879	3
550	243	2
665	33	2
383	286	5
707	420	3
932	198	4
92	663	4
532	1016	4
399	80	3
851	153	3
621	881	2
932	1116	4
222	931	1
840	203	5
727	1229	2
707	1255	3
881	705	1
126	289	3
57	410	3
889	651	4
267	455	3
290	699	3
415	531	5
878	181	3
829	639	4
354	134	4
932	169	5
291	933	4
249	723	4
141	100	4
551	281	5
566	172	3
465	132	4
98	322	3
144	403	3
326	483	5
501	324	4
784	260	4
116	315	3
883	1074	4
795	200	3
747	634	5
82	496	4
731	606	3
237	191	4
7	620	4
268	91	3
148	588	4
94	133	4
561	199	4
796	615	4
500	168	4
682	339	2
83	732	4
250	258	4
840	197	5
334	124	5
444	271	3
405	1566	1
916	55	3
385	208	3
76	93	4
423	546	2
632	96	5
363	196	4
7	64	5
476	80	3
178	229	4
293	513	5
111	301	4
13	619	3
504	392	5
193	194	4
293	956	3
48	174	5
18	209	4
303	540	1
572	124	5
326	38	3
75	284	2
409	288	1
484	720	4
577	845	4
568	509	4
647	77	4
299	115	3
21	769	1
682	49	3
671	570	3
80	58	4
181	819	3
379	286	4
429	584	4
867	222	4
609	313	5
239	736	5
106	647	3
629	182	5
435	1225	3
771	993	4
595	871	2
283	291	2
601	100	4
381	83	4
786	4	4
919	21	2
82	304	3
416	928	3
378	193	4
223	908	1
618	487	4
194	712	3
60	136	4
881	72	2
634	106	3
129	906	5
411	196	4
313	199	4
158	252	3
246	402	3
156	192	4
301	1016	4
352	568	5
211	205	5
655	509	3
844	597	3
664	414	5
551	187	5
145	257	5
294	928	3
861	26	3
151	322	2
571	69	2
587	682	3
405	214	4
398	604	5
346	173	3
629	276	5
804	1489	3
586	358	4
240	343	3
840	479	4
727	845	3
942	484	5
740	302	5
870	487	4
839	1048	1
326	378	4
733	546	1
291	977	2
815	484	4
881	474	3
913	302	4
923	410	3
234	196	3
184	665	2
682	265	3
181	302	2
418	899	5
567	423	2
195	1084	4
62	114	4
747	842	5
18	732	3
470	360	2
73	894	1
805	401	4
198	50	5
223	69	5
256	232	3
